cp_dist_loss,cp_dist_sparse_accuracy,has_cp_accuracy,has_cp_loss,has_cp_precision,has_cp_recall,loss,val_cp_dist_loss,val_cp_dist_sparse_accuracy,val_has_cp_accuracy,val_has_cp_loss,val_has_cp_precision,val_has_cp_recall,val_loss,val_best_threshold,val_detection_accuracy,val_detection_precision,val_detection_recall,val_detection_f1,val_false_positive_rate,val_false_negative_rate,val_jaccard_coefficient,val_localization_mae_all_cp,val_localization_rmse_all_cp,val_localization_mae_true_positive,val_localization_rmse_true_positive,val_selection_score,learning_rate
2.0838370323181152,0.007300000172108412,0.4984999895095825,0.9717398881912231,0.49275362491607666,0.10199999809265137,4.028935432434082,2.0040736198425293,0.011549999937415123,0.5,0.9327929615974426,0.0,0.0,3.9132120609283447,0.3,0.5,0.5,1.0,0.6666666666666666,0.9999999999989999,0.0,0.49999999999975,15.436426162719727,17.75966327519859,15.436426162719727,17.75966327519859,40.10309282936839,0.0010000000474974513
2.0574569702148438,0.010700000450015068,0.49869999289512634,0.9224888682365417,0.3968254029750824,0.004999999888241291,3.9000539779663086,2.0040512084960938,0.0170499999076128,0.5,0.9144333600997925,0.0,0.0,3.882675886154175,0.3,0.5,0.5,1.0,0.6666666666666666,0.9999999999989999,0.0,0.49999999999975,15.435845375061035,17.759215635557624,15.435845375061035,17.759215635557624,40.1025120417097,0.0010000000474974513
2.0567593574523926,0.010700000450015068,0.49970000982284546,0.9191239476203918,0.2857142984867096,0.00039999998989515007,3.8930916786193848,2.002805471420288,0.016200000420212746,0.5,0.915414035320282,0.0,0.0,3.8827898502349854,0.3,0.5,0.5,1.0,0.6666666666666666,0.9999999999989999,0.0,0.49999999999975,15.434059143066406,17.757121631963436,15.434059143066406,17.757121631963436,40.10072580971507,0.0010000000474974513
2.054220199584961,0.009100000374019146,0.5,0.9166496992111206,0.0,0.0,3.887251138687134,1.9999895095825195,0.017999999225139618,0.5,0.9226801991462708,0.0,0.0,3.891568422317505,0.3,0.5,0.5,1.0,0.6666666666666666,0.9999999999989999,0.0,0.49999999999975,15.428540229797363,17.75121980156179,15.428540229797363,17.75121980156179,40.09520689644603,0.0010000000474974513
2.0483412742614746,0.011099999770522118,0.5,0.9172260165214539,0.0,0.0,3.881239175796509,1.9844086170196533,0.02005000039935112,0.5,0.9185184240341187,0.0,0.0,3.868828535079956,0.3,0.5,0.5,1.0,0.6666666666666666,0.9999999999989999,0.0,0.49999999999975,15.39229965209961,17.716223158119263,15.39229965209961,17.716223158119263,40.058966318748276,0.0010000000474974513
2.0257792472839355,0.01600000075995922,0.5,0.9158928990364075,0.0,0.0,3.858879804611206,1.9498794078826904,0.026399999856948853,0.5,0.9104528427124023,0.0,0.0,3.822286367416382,0.35,0.50065,0.500325634988227,0.9987,0.6666666666666666,0.9973999999990025,0.0012999999999987,0.49999999999974964,15.214615821838379,17.58752005873501,15.218050956726074,17.589925726407913,39.8344824884871,0.0010000000474974513
2.001377582550049,0.021800000220537186,0.5001000165939331,0.9135881662368774,1.0,0.00019999999494757503,3.8293817043304443,1.9232590198516846,0.035349998623132706,0.5,0.9069693684577942,0.0,0.0,3.7910308837890625,0.3,0.5,0.5,1.0,0.6666666666666666,0.9999999999989999,0.0,0.49999999999975,15.03547477722168,17.482175632447753,15.03547477722168,17.482175632447753,39.702141443870346,0.0010000000474974513
1.9773095846176147,0.02669999934732914,0.4997999966144562,0.9078221321105957,0.25,0.00019999999494757503,3.7939813137054443,1.90583074092865,0.040699999779462814,0.5,0.8984096646308899,0.0,0.0,3.757903814315796,0.3,0.5001,0.5000500050005,1.0,0.6667111140742716,0.9997999999990002,0.0,0.50005000500025,14.893226623535156,17.370972969419327,14.893226623535156,17.370972969419327,39.55540434203173,0.0010000000474974513
1.958980917930603,0.03139999881386757,0.501800000667572,0.9082163572311401,0.6607142686843872,0.007400000002235174,3.7738585472106934,1.8862817287445068,0.04129999876022339,0.5,0.8922155499458313,0.0,0.0,3.7240750789642334,0.3,0.51445,0.5074990918054907,0.9779,0.6682155181249786,0.9489999999990509,0.022099999999977898,0.5017444843506917,14.85361385345459,17.318342524415225,15.02286148071289,17.42165779012577,38.571303490937936,0.0010000000474974513
1.950962781906128,0.03610000014305115,0.5044999718666077,0.904798150062561,0.6397515535354614,0.020600000396370888,3.759544610977173,1.9048099517822266,0.0442500002682209,0.5000500082969666,0.8957036733627319,0.6666666865348816,0.00019999999494757503,3.7458808422088623,0.3,0.51245,0.5064955392080138,0.9708,0.6656838207563343,0.945899999999054,0.029199999999970798,0.49889511280101806,14.786431312561035,17.322727969256892,15.030757904052734,17.476475189768497,38.49895489741732,0.0010000000474974513
1.9359004497528076,0.04190000146627426,0.513700008392334,0.8990119695663452,0.6770026087760925,0.052400000393390656,3.7319114208221436,1.8772329092025757,0.04349999874830246,0.5231000185012817,0.885987401008606,0.6716195940971375,0.09040000289678574,3.701798915863037,0.3,0.5323,0.5180507432658992,0.927,0.6646590664659067,0.8623999999991375,0.072999999999927,0.49774484536055746,14.762556076049805,17.236175747378862,14.769309997558594,17.225641273553684,36.992574746716144,0.0010000000474974513
1.9269142150878906,0.04340000078082085,0.5324000120162964,0.8934192657470703,0.6800000071525574,0.12240000069141388,3.7135703563690186,1.882833480834961,0.04764999821782112,0.5220000147819519,0.8789147138595581,0.7864583134651184,0.06040000170469284,3.696765184402466,0.3,0.57285,0.5695996942772523,0.5962,0.5825963746518786,0.4504999999995495,0.40379999999959615,0.41103067907589724,14.664548873901367,17.206798469622953,14.426675796508789,17.009150118219917,32.15962138085568,0.0010000000474974513
1.9142735004425049,0.048700001090765,0.5368000268936157,0.8878948092460632,0.7243902683258057,0.11879999935626984,3.6890835762023926,1.8560844659805298,0.04919999837875366,0.5267000198364258,0.8720488548278809,0.8337500095367432,0.06669999659061432,3.6545090675354004,0.3,0.5754,0.5659667541557305,0.6469,0.6037330844610359,0.4960999999995039,0.35309999999964686,0.4323908829620798,14.657512664794922,17.16098007284394,14.324040412902832,16.888387159513172,32.04365097556527,0.0010000000474974513
1.9022455215454102,0.048500001430511475,0.5508000254631042,0.8767542839050293,0.7170940041542053,0.16779999434947968,3.6568644046783447,1.8554184436798096,0.05139999836683273,0.5447499752044678,0.8664804697036743,0.7953795194625854,0.12049999833106995,3.646714448928833,0.3,0.6028,0.6327479338842975,0.49,0.5522993688007214,0.2843999999997156,0.50999999999949,0.38150109000281723,14.551429748535156,17.08120719270615,13.84616756439209,16.469199360864227,30.72464237251561,0.0010000000474974513
1.8968664407730103,0.04600000008940697,0.5724999904632568,0.8650826215744019,0.7583749294281006,0.21279999613761902,3.627166748046875,1.8675342798233032,0.05389999970793724,0.5855000019073486,0.8590583801269531,0.7447052001953125,0.26019999384880066,3.641357421875,0.3,0.5998,0.6253768844221106,0.4978,0.5543429844097996,0.29819999999970176,0.5021999999994977,0.3834540132488188,14.418069839477539,17.05347424681313,13.87850570678711,16.61404218440167,30.720810151276176,0.0010000000474974513
1.8958637714385986,0.050599999725818634,0.5640000104904175,0.8701869249343872,0.7259886860847473,0.20559999346733093,3.6358401775360107,1.835724115371704,0.057500001043081284,0.5390499830245972,0.8634347915649414,0.8980631828308105,0.08810000121593475,3.6196179389953613,0.3,0.5959,0.6450393224440412,0.4265,0.5134842282687214,0.2346999999997653,0.5734999999994265,0.3454280391995258,14.45790958404541,16.991468195982304,13.638998985290527,16.26855911336342,31.147825018666758,0.0010000000474974513
1.8762502670288086,0.05209999904036522,0.5903000235557556,0.8515114784240723,0.7771639227867126,0.2531999945640564,3.5837225914001465,1.8303496837615967,0.057500001043081284,0.5883499979972839,0.8338101506233215,0.8463347554206848,0.2159000039100647,3.5519859790802,0.3,0.6219,0.6814528133373028,0.4578,0.547673166646728,0.21399999999978597,0.5421999999994578,0.37710049423362674,14.273141860961914,16.884516992277273,13.676980972290039,16.334739053660204,29.5936785280235,0.0010000000474974513
1.870404601097107,0.05460000038146973,0.6043999791145325,0.8346418142318726,0.8038416504859924,0.27619999647140503,3.53926682472229,1.8097223043441772,0.06194999814033508,0.6033999919891357,0.8294156789779663,0.8488528728485107,0.2515999972820282,3.516462802886963,0.32,0.6391,0.6419387755102041,0.6291,0.6354545454545455,0.35089999999964905,0.3708999999996291,0.4656895403061176,14.004937171936035,16.66736224948233,13.54124927520752,16.231625541658154,28.321046262838806,0.0010000000474974513
1.859653115272522,0.0568000003695488,0.6103000044822693,0.8273191452026367,0.7935071587562561,0.29820001125335693,3.5125088691711426,1.813410758972168,0.06345000118017197,0.5908499956130981,0.8251321911811829,0.8685598373413086,0.21410000324249268,3.5215401649475098,0.3,0.63325,0.7400468384074942,0.4108,0.528326152658993,0.14429999999985568,0.5891999999994108,0.35899676658187624,14.20215892791748,16.784516710966184,12.464482307434082,15.241948237806884,29.125035874735026,0.0010000000474974513
1.8559799194335938,0.05660000070929527,0.597100019454956,0.84813392162323,0.8002473711967468,0.2587999999523163,3.554500102996826,1.8234188556671143,0.06334999948740005,0.6222500205039978,0.8031920194625854,0.8520011305809021,0.29589998722076416,3.4803194999694824,0.3,0.64635,0.6975300310433257,0.5168,0.5937158940777758,0.2240999999997759,0.48319999999951674,0.42218772976029556,13.746893882751465,16.52492605588127,12.718449592590332,15.637530620005244,27.738376001191916,0.0010000000474974513
